date,str_cloud,ceiling_metar,CIG_metar,CLING,CIG_after
20170121070000,-99999,-99999,99999,30479.695,99999
20170121070000,-99999,-99999,99999,30479.695,99999
20170121080000,-99999,-99999,99999,30479.695,99999
20170121080000,-99999,-99999,99999,30479.695,99999
20170121090000,FEW 35,-99999,99999,30479.695,99999
20170121090000,FEW 35,-99999,99999,30479.695,99999
20170121100000,-99999,-99999,99999,30479.695,99999
20170121100000,-99999,-99999,99999,30479.695,99999
20170121110000,-99999,-99999,99999,30479.695,99999
20170121110000,-99999,-99999,99999,30479.695,99999
20170121120000,FEW 30   BKN 40,4000,6,30479.695,99999
20170121120000,FEW 30   BKN 40,4000,6,30479.695,99999
20170121210000,FEW 20   SCT 30   BKN 50,5000,6,1219.2,4
20170121220000,FEW 20   SCT 30   BKN 40,4000,6,1219.2,4
20170121230000,FEW 20   SCT 30   BKN 50,5000,6,1219.2,4
20170122000000,FEW 10   SCT 20   BKN 30,3000,5,1219.2,4
20170122010000,FEW 6   BKN 25   BKN 60,2500,5,1066.8,4
20170122020000,FEW 15   SCT 40   BKN 60,6000,6,1066.8,4
20170122030000,FEW 20   SCT 30   BKN 40,4000,6,1066.8,4
20170122040000,FEW 15   SCT 20   BKN 30,3000,5,1066.8,4
20170122050000,FEW 10   SCT 20   BKN 30,3000,5,1066.8,4
20170122060000,FEW 15   SCT 30   BKN 45,4500,6,1066.8,4
20170122060000,FEW 15   SCT 30   BKN 45,4500,6,30479.695,99999
20170122070000,FEW 15   SCT 35   BKN 45,4500,6,1066.8,4
20170122070000,FEW 15   SCT 35   BKN 45,4500,6,30479.695,99999
20170122080000,FEW 15   BKN 45,4500,6,1066.8,4
20170122080000,FEW 15   BKN 45,4500,6,30479.695,99999
20170122090000,FEW 15   SCT 60,-99999,99999,1066.8,4
20170122090000,FEW 15   SCT 60,-99999,99999,30479.695,99999
20170122100000,FEW 15   SCT 45,-99999,99999,1066.8,4
20170122100000,FEW 15   SCT 45,-99999,99999,30479.695,99999
20170122110000,FEW 15   SCT 50,-99999,99999,1066.8,4
20170122110000,FEW 15   SCT 50,-99999,99999,30479.695,99999
20170122120000,FEW 20   BKN 50,5000,6,1066.8,4
20170122120000,FEW 20   BKN 50,5000,6,1066.8,4
20170122210000,FEW 15   SCT 20   BKN 45,4500,6,1066.8,4
20170122220000,FEW 15   SCT 20   BKN 45,4500,6,1066.8,4
20170122230000,FEW 10   SCT 20   BKN 45,4500,6,1066.8,4
20170123000000,FEW 15   SCT 20   BKN 40,4000,6,1066.8,4
20170123010000,FEW 15   BKN 20,2000,5,1066.8,4
20170123020000,FEW 15   BKN 20,2000,5,1066.8,4
20170123030000,FEW 15   SCT 20,-99999,99999,1066.8,4
20170123040000,FEW 20   SCT 30,-99999,99999,1066.8,4
20170123050000,FEW 20   SCT 25   BKN 35,3500,5,30479.695,99999
20170123060000,FEW 30   BKN 40,4000,6,30479.695,99999
20170123060000,FEW 30   BKN 40,4000,6,30479.695,99999
20170123070000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170123070000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170123080000,FEW 30,-99999,99999,30479.695,99999
20170123080000,FEW 30,-99999,99999,30479.695,99999
20170123090000,FEW 30,-99999,99999,30479.695,99999
20170123090000,FEW 30,-99999,99999,30479.695,99999
20170123100000,FEW 30,-99999,99999,30479.695,99999
20170123100000,FEW 30,-99999,99999,30479.695,99999
20170123110000,FEW 30,-99999,99999,30479.695,99999
20170123110000,FEW 30,-99999,99999,30479.695,99999
20170123120000,FEW 30,-99999,99999,30479.695,99999
20170123120000,FEW 30,-99999,99999,30479.695,99999
20170123210000,FEW 30   BKN 40,4000,6,914.4,3
20170123220000,FEW 35   BKN 45,4500,6,914.4,3
20170123230000,FEW 35   BKN 45,4500,6,914.4,3
20170124000000,FEW 30   BKN 40,4000,6,30479.695,99999
20170124010000,FEW 30   BKN 45,4500,6,30479.695,99999
20170124020000,FEW 25   BKN 40,4000,6,30479.695,99999
20170124030000,FEW 25   SCT 30   BKN 40,4000,6,30479.695,99999
20170124040000,FEW 25   BKN 30,3000,5,30479.695,99999
20170124050000,FEW 30   BKN 40,4000,6,30479.695,99999
20170124060000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170124060000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170124070000,FEW 35,-99999,99999,30479.695,99999
20170124070000,FEW 35,-99999,99999,30479.695,99999
20170124080000,FEW 35,-99999,99999,30479.695,99999
20170124080000,FEW 35,-99999,99999,30479.695,99999
20170124090000,FEW 30,-99999,99999,30479.695,99999
20170124090000,FEW 30,-99999,99999,30479.695,99999
20170124100000,FEW 30,-99999,99999,30479.695,99999
20170124100000,FEW 30,-99999,99999,30479.695,99999
20170124110000,FEW 30,-99999,99999,30479.695,99999
20170124110000,FEW 30,-99999,99999,30479.695,99999
20170124120000,FEW 30,-99999,99999,30479.695,99999
20170124120000,FEW 30,-99999,99999,30479.695,99999
20170124210000,-99999,-99999,99999,30479.695,99999
20170124220000,-99999,-99999,99999,30479.695,99999
20170124230000,-99999,-99999,99999,30479.695,99999
20170125000000,-99999,-99999,99999,30479.695,99999
20170125010000,-99999,-99999,99999,30479.695,99999
20170125020000,-99999,-99999,99999,30479.695,99999
20170125030000,-99999,-99999,99999,30479.695,99999
20170125040000,-99999,-99999,99999,30479.695,99999
20170125050000,-99999,-99999,99999,30479.695,99999
20170125060000,-99999,-99999,99999,30479.695,99999
20170125060000,-99999,-99999,99999,30479.695,99999
20170125070000,-99999,-99999,99999,30479.695,99999
20170125070000,-99999,-99999,99999,30479.695,99999
20170125080000,-99999,-99999,99999,30479.695,99999
20170125080000,-99999,-99999,99999,30479.695,99999
20170125090000,-99999,-99999,99999,30479.695,99999
20170125090000,-99999,-99999,99999,30479.695,99999
20170125100000,-99999,-99999,99999,30479.695,99999
20170125100000,-99999,-99999,99999,30479.695,99999
20170125110000,-99999,-99999,99999,30479.695,99999
20170125110000,-99999,-99999,99999,30479.695,99999
20170125120000,-99999,-99999,99999,30479.695,99999
20170125120000,-99999,-99999,99999,30479.695,99999
20170125210000,-99999,-99999,99999,30479.695,99999
20170125220000,FEW 10,-99999,99999,30479.695,99999
20170125230000,FEW 8,-99999,99999,30479.695,99999
20170126000000,FEW 9,-99999,99999,30479.695,99999
20170126010000,FEW 30,-99999,99999,30479.695,99999
20170126020000,FEW 30,-99999,99999,30479.695,99999
20170126030000,FEW 30,-99999,99999,30479.695,99999
20170126040000,FEW 30,-99999,99999,30479.695,99999
20170126050000,FEW 30,-99999,99999,30479.695,99999
20170126060000,-99999,-99999,99999,30479.695,99999
20170126060000,-99999,-99999,99999,30479.695,99999
20170126070000,FEW 30,-99999,99999,30479.695,99999
20170126070000,FEW 30,-99999,99999,30479.695,99999
20170126080000,-99999,-99999,99999,30479.695,99999
20170126080000,-99999,-99999,99999,30479.695,99999
20170126090000,-99999,-99999,99999,30479.695,99999
20170126090000,-99999,-99999,99999,30479.695,99999
20170126100000,-99999,-99999,99999,30479.695,99999
20170126100000,-99999,-99999,99999,30479.695,99999
20170126110000,-99999,-99999,99999,30479.695,99999
20170126110000,-99999,-99999,99999,30479.695,99999
20170126120000,-99999,-99999,99999,30479.695,99999
20170126120000,-99999,-99999,99999,30479.695,99999
20170126210000,FEW 30,-99999,99999,30479.695,99999
20170126220000,FEW 25   BKN 45,4500,6,30479.695,99999
20170126230000,FEW 30   BKN 50,5000,6,30479.695,99999
20170127000000,FEW 30   SCT 50,-99999,99999,914.4,3
20170127010000,FEW 15   SCT 60,-99999,99999,914.4,3
20170127020000,FEW 25   SCT 45   BKN 60,6000,6,914.4,3
20170127030000,FEW 30   BKN 60   BKN -9999,-9999,9999,30479.695,99999
20170127040000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170127050000,FEW 35   SCT 45   BKN -9999,-9999,9999,30479.695,99999
20170127060000,FEW 35   BKN 50   BKN -9999,-9999,9999,30479.695,99999
20170127060000,FEW 35   BKN 50   BKN -9999,-9999,9999,30479.695,99999
20170127070000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170127070000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170127080000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170127080000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170127090000,FEW 40   SCT -9999,-99999,99999,1219.2,4
20170127090000,FEW 40   SCT -9999,-99999,99999,1066.8,4
20170127100000,FEW 40   BKN -9999,-9999,9999,1219.2,4
20170127100000,FEW 40   BKN -9999,-9999,9999,1066.8,4
20170127110000,FEW 40   SCT 50   BKN -9999,-9999,9999,30479.695,99999
20170127110000,FEW 40   SCT 50   BKN -9999,-9999,9999,1066.8,4
20170127120000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170127120000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170127210000,FEW 1,-99999,99999,30479.695,99999
20170127220000,FEW 1,-99999,99999,30479.695,99999
20170127230000,FEW 1,-99999,99999,30479.695,99999
20170128000000,FEW 8,-99999,99999,30479.695,99999
20170128010000,FEW 30,-99999,99999,30479.695,99999
20170128020000,FEW 30,-99999,99999,30479.695,99999
20170128030000,FEW 30,-99999,99999,30479.695,99999
20170128040000,FEW 30,-99999,99999,30479.695,99999
20170128050000,FEW 30,-99999,99999,30479.695,99999
20170128060000,FEW 30,-99999,99999,30479.695,99999
20170128060000,FEW 30,-99999,99999,30479.695,99999
20170128070000,FEW 30,-99999,99999,30479.695,99999
20170128070000,FEW 30,-99999,99999,30479.695,99999
20170128080000,FEW 30,-99999,99999,30479.695,99999
20170128080000,FEW 30,-99999,99999,30479.695,99999
20170128090000,-99999,-99999,99999,1219.2,4
20170128090000,-99999,-99999,99999,30479.695,99999
20170128100000,-99999,-99999,99999,1219.2,4
20170128100000,-99999,-99999,99999,30479.695,99999
20170128110000,-99999,-99999,99999,1219.2,4
20170128110000,-99999,-99999,99999,30479.695,99999
20170128120000,-99999,-99999,99999,1219.2,4
20170128120000,-99999,-99999,99999,30479.695,99999
20170128210000,FEW 50   BKN -9999,-9999,9999,1219.2,4
20170128220000,FEW 50   BKN 100   BKN -9999,-9999,9999,1219.2,4
20170128230000,FEW 35   BKN 60   BKN 100,6000,6,1219.2,4
20170129000000,FEW 35   BKN 50   BKN 80,5000,6,1066.8,4
20170129010000,FEW 30   BKN 35   BKN 80,3500,5,1066.8,4
20170129020000,FEW 25   BKN 30   BKN 70,3000,5,1066.8,4
20170129030000,FEW 25   SCT 30   BKN 70,7000,6,914.4,3
20170129040000,FEW 15   BKN 20   BKN 50,2000,5,914.4,3
20170129050000,FEW 15   BKN 20   BKN 60,2000,5,914.4,3
20170129060000,FEW 8   SCT 15   BKN 30,3000,5,762.0,3
20170129060000,FEW 8   SCT 15   BKN 30,3000,5,457.2,2
20170129070000,FEW 8   SCT 12   BKN 100,10000,6,762.0,3
20170129070000,FEW 8   SCT 12   BKN 100,10000,6,457.2,2
20170129080000,FEW 10   SCT 30   BKN 100,10000,6,762.0,3
20170129080000,FEW 10   SCT 30   BKN 100,10000,6,243.84,2
20170129090000,FEW 10   SCT 15   BKN 30,3000,5,609.6,3
20170129090000,FEW 10   SCT 15   BKN 30,3000,5,152.4,1
20170129100000,FEW 7   SCT 15   BKN 25,2500,5,609.6,3
20170129100000,FEW 7   SCT 15   BKN 25,2500,5,91.44,1
20170129110000,FEW 8   SCT 12   BKN 20,2000,5,457.2,2
20170129110000,FEW 8   SCT 12   BKN 20,2000,5,91.44,1
20170129120000,FEW 10   SCT 35   BKN 60,6000,6,243.84,2
20170129120000,FEW 10   SCT 35   BKN 60,6000,6,91.44,1
20170129210000,FEW 10   SCT 20   BKN 30,3000,5,60.96,1
20170129220000,FEW 10   SCT 20   BKN 80,8000,6,91.44,1
20170129230000,FEW 15   SCT 20   BKN 30,3000,5,152.4,1
20170130000000,FEW 10   SCT 15   BKN 25,2500,5,457.2,2
20170130010000,FEW 10   SCT 30   BKN 50,5000,6,762.0,3
20170130020000,FEW 15   SCT 20   BKN 90,9000,6,762.0,3
20170130030000,FEW 20   BKN 25,2500,5,762.0,3
20170130040000,FEW 20   SCT 25,-99999,99999,762.0,3
20170130050000,FEW 25   SCT 30,-99999,99999,30479.695,99999
20170130060000,FEW 30,-99999,99999,30479.695,99999
20170130060000,FEW 30,-99999,99999,30479.695,99999
20170130070000,FEW 30,-99999,99999,30479.695,99999
20170130070000,FEW 30,-99999,99999,30479.695,99999
20170130080000,FEW 30,-99999,99999,30479.695,99999
20170130080000,FEW 30,-99999,99999,30479.695,99999
20170130090000,FEW 30,-99999,99999,30479.695,99999
20170130090000,FEW 30,-99999,99999,30479.695,99999
20170130100000,FEW 30,-99999,99999,30479.695,99999
20170130100000,FEW 30,-99999,99999,30479.695,99999
20170130110000,FEW 30,-99999,99999,30479.695,99999
20170130110000,FEW 30,-99999,99999,30479.695,99999
20170130120000,FEW 30,-99999,99999,30479.695,99999
20170130120000,FEW 30,-99999,99999,30479.695,99999
20170130210000,FEW 30,-99999,99999,30479.695,99999
20170130220000,FEW 30,-99999,99999,30479.695,99999
20170130230000,-99999,-99999,99999,30479.695,99999
20170131000000,-99999,-99999,99999,30479.695,99999
20170131010000,-99999,-99999,99999,30479.695,99999
20170131020000,-99999,-99999,99999,30479.695,99999
20170131030000,-99999,-99999,99999,30479.695,99999
20170131040000,FEW 30,-99999,99999,30479.695,99999
20170131050000,FEW 35,-99999,99999,30479.695,99999
20170131060000,FEW 35,-99999,99999,30479.695,99999
20170131060000,FEW 35,-99999,99999,30479.695,99999
20170131070000,FEW 35,-99999,99999,30479.695,99999
20170131070000,FEW 35,-99999,99999,30479.695,99999
20170131080000,-99999,-99999,99999,30479.695,99999
20170131080000,-99999,-99999,99999,30479.695,99999
20170131090000,FEW 30,-99999,99999,30479.695,99999
20170131090000,FEW 30,-99999,99999,30479.695,99999
20170131100000,FEW 30,-99999,99999,30479.695,99999
20170131100000,FEW 30,-99999,99999,30479.695,99999
20170131110000,FEW 30   BKN 40,4000,6,30479.695,99999
20170131110000,FEW 30   BKN 40,4000,6,30479.695,99999
20170131120000,FEW 30   BKN 40,4000,6,30479.695,99999
20170131120000,FEW 30   BKN 40,4000,6,30479.695,99999
20170131210000,FEW 30   BKN 40,4000,6,670.56,3
20170131220000,FEW 25   SCT 30   BKN 40,4000,6,609.6,3
20170131230000,FEW 25   BKN 35,3500,5,487.68,2
20170201000000,FEW 25   BKN 40,4000,6,457.2,2
20170201010000,FEW 20   SCT 30   BKN 45,4500,6,548.64,3
20170201020000,FEW 20   SCT 30   BKN 40,4000,6,609.6,3
20170201030000,FEW 10   SCT 15   BKN 20,2000,5,640.08,3
20170201040000,FEW 15   SCT 30   BKN 60,6000,6,30479.695,99999
20170201050000,FEW 20   BKN 100,10000,6,30479.695,99999
20170201060000,FEW 20,-99999,99999,30479.695,99999
20170201060000,FEW 20,-99999,99999,30479.695,99999
20170201070000,FEW 20,-99999,99999,30479.695,99999
20170201070000,FEW 20,-99999,99999,30479.695,99999
20170201080000,FEW 30,-99999,99999,30479.695,99999
20170201080000,FEW 30,-99999,99999,30479.695,99999
20170201090000,FEW 30,-99999,99999,30479.695,99999
20170201090000,FEW 30,-99999,99999,30479.695,99999
20170201100000,FEW 40,-99999,99999,30479.695,99999
20170201100000,FEW 40,-99999,99999,30479.695,99999
20170201110000,FEW 40,-99999,99999,30479.695,99999
20170201110000,FEW 40,-99999,99999,30479.695,99999
20170201120000,FEW 40,-99999,99999,30479.695,99999
20170201120000,FEW 40,-99999,99999,30479.695,99999
20170201210000,-99999,-99999,99999,30479.695,99999
20170201220000,FEW 40,-99999,99999,30479.695,99999
20170201230000,-99999,-99999,99999,30479.695,99999
20170202000000,FEW 40,-99999,99999,30479.695,99999
20170202010000,-99999,-99999,99999,30479.695,99999
20170202020000,-99999,-99999,99999,30479.695,99999
20170202030000,-99999,-99999,99999,30479.695,99999
20170202040000,-99999,-99999,99999,30479.695,99999
20170202050000,-99999,-99999,99999,30479.695,99999
20170202060000,-99999,-99999,99999,30479.695,99999
20170202060000,-99999,-99999,99999,30479.695,99999
20170202070000,-99999,-99999,99999,30479.695,99999
20170202070000,-99999,-99999,99999,30479.695,99999
20170202080000,FEW 35,-99999,99999,30479.695,99999
20170202080000,FEW 35,-99999,99999,30479.695,99999
20170202090000,FEW 40,-99999,99999,30479.695,99999
20170202090000,FEW 40,-99999,99999,30479.695,99999
20170202100000,-99999,-99999,99999,30479.695,99999
20170202100000,-99999,-99999,99999,30479.695,99999
20170202110000,-99999,-99999,99999,30479.695,99999
20170202110000,-99999,-99999,99999,30479.695,99999
20170202120000,-99999,-99999,99999,30479.695,99999
20170202120000,-99999,-99999,99999,30479.695,99999
20170202210000,-99999,-99999,99999,30479.695,99999
20170202220000,-99999,-99999,99999,30479.695,99999
20170202230000,-99999,-99999,99999,30479.695,99999
20170203000000,-99999,-99999,99999,30479.695,99999
20170203010000,FEW 40,-99999,99999,30479.695,99999
20170203020000,-99999,-99999,99999,30479.695,99999
20170203030000,-99999,-99999,99999,30479.695,99999
20170203040000,-99999,-99999,99999,30479.695,99999
20170203050000,-99999,-99999,99999,30479.695,99999
20170203060000,-99999,-99999,99999,30479.695,99999
20170203060000,-99999,-99999,99999,30479.695,99999
20170203070000,-99999,-99999,99999,30479.695,99999
20170203070000,-99999,-99999,99999,30479.695,99999
20170203080000,-99999,-99999,99999,30479.695,99999
20170203080000,-99999,-99999,99999,30479.695,99999
20170203090000,-99999,-99999,99999,30479.695,99999
20170203090000,-99999,-99999,99999,30479.695,99999
20170203100000,-99999,-99999,99999,30479.695,99999
20170203100000,-99999,-99999,99999,30479.695,99999
20170203110000,-99999,-99999,99999,30479.695,99999
20170203110000,-99999,-99999,99999,30479.695,99999
20170203120000,-99999,-99999,99999,30479.695,99999
20170203120000,-99999,-99999,99999,30479.695,99999
20170203210000,-99999,-99999,99999,30479.695,99999
20170203220000,-99999,-99999,99999,30479.695,99999
20170203230000,-99999,-99999,99999,30479.695,99999
20170204000000,-99999,-99999,99999,30479.695,99999
20170204010000,-99999,-99999,99999,30479.695,99999
20170204020000,-99999,-99999,99999,30479.695,99999
20170204030000,-99999,-99999,99999,30479.695,99999
20170204040000,-99999,-99999,99999,30479.695,99999
20170204050000,NSC -1,-99999,99999,30479.695,99999
20170204060000,SCT 50   BKN 70,7000,6,30479.695,99999
20170204060000,SCT 50   BKN 70,7000,6,1066.8,4
20170204070000,SCT 50   BKN 70,7000,6,30479.695,99999
20170204070000,SCT 50   BKN 70,7000,6,1066.8,4
20170204080000,SCT 50   BKN 70,7000,6,30479.695,99999
20170204080000,SCT 50   BKN 70,7000,6,914.4,3
20170204090000,FEW 45   SCT 50   BKN 70,7000,6,30479.695,99999
20170204090000,FEW 45   SCT 50   BKN 70,7000,6,914.4,3
20170204100000,FEW 35   BKN 45   BKN 60,4500,6,30479.695,99999
20170204100000,FEW 35   BKN 45   BKN 60,4500,6,914.4,3
20170204110000,FEW 35   SCT 45   BKN 70,7000,6,30479.695,99999
20170204110000,FEW 35   SCT 45   BKN 70,7000,6,853.44,3
20170204120000,FEW 35   SCT 45   BKN 70,7000,6,1219.2,4
20170204120000,FEW 35   SCT 45   BKN 70,7000,6,822.96,3
20170204210000,FEW 25   SCT 35   BKN 45,4500,6,182.88,1
20170204220000,FEW 25   SCT 30   BKN 40,4000,6,152.4,1
20170204230000,FEW 6   SCT 8   BKN 15   FEW 20 CB,1500,4,152.4,1
20170205000000,FEW 6   SCT 15   BKN 50,5000,6,152.4,1
20170205010000,FEW 1   SCT 15   BKN 70,7000,6,152.4,1
20170205020000,FEW 1   SCT 4   BKN 15,1500,4,182.88,1
20170205030000,FEW 1   SCT 3   BKN 8,800,3,243.84,2
20170205040000,FEW 1   SCT 5   BKN 15,1500,4,365.76,2
20170205050000,FEW 1   SCT 6   BKN 15,1500,4,457.2,2
20170205060000,FEW 1   SCT 10   BKN 20,2000,5,548.64,3
20170205060000,FEW 1   SCT 10   BKN 20,2000,5,579.12,3
20170205070000,FEW 8   SCT 30   BKN -9999,-9999,9999,670.56,3
20170205070000,FEW 8   SCT 30   BKN -9999,-9999,9999,640.08,3
20170205080000,FEW 10   SCT 20   BKN 40,4000,6,30479.695,99999
20170205080000,FEW 10   SCT 20   BKN 40,4000,6,731.52,3
20170205090000,FEW 10,-99999,99999,30479.695,99999
20170205090000,FEW 10,-99999,99999,792.48,3
20170205100000,FEW 15   BKN 20,2000,5,30479.695,99999
20170205100000,FEW 15   BKN 20,2000,5,792.48,3
20170205110000,FEW 15   SCT 25,-99999,99999,30479.695,99999
20170205110000,FEW 15   SCT 25,-99999,99999,30479.695,99999
20170205120000,FEW 20,-99999,99999,30479.695,99999
20170205120000,FEW 20,-99999,99999,30479.695,99999
20170205210000,FEW 30   SCT 35,-99999,99999,30479.695,99999
20170205220000,FEW 20,-99999,99999,30479.695,99999
20170205230000,FEW 30,-99999,99999,30479.695,99999
20170206000000,FEW 30,-99999,99999,30479.695,99999
20170206010000,FEW 30,-99999,99999,30479.695,99999
20170206020000,FEW 30,-99999,99999,30479.695,99999
20170206030000,FEW 30,-99999,99999,30479.695,99999
20170206040000,FEW 30,-99999,99999,30479.695,99999
20170206060000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170206080000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170206100000,FEW 30,-99999,99999,30479.695,99999
20170206110000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170208060000,FEW 30   BKN 120,12000,6,30479.695,99999
20170208070000,FEW 35   BKN 80,8000,6,30479.695,99999
20170208080000,FEW 35   BKN 80,8000,6,914.4,3
20170208090000,FEW 35   BKN 90,9000,6,853.44,3
20170208100000,FEW 35   SCT 50   BKN 80,8000,6,762.0,3
20170208110000,FEW 35   BKN 60   BKN 100,6000,6,609.6,3
20170208120000,FEW 35   SCT 50   BKN 70,7000,6,609.6,3
20170208210000,FEW 10   SCT 25   BKN 35,3500,5,91.44,1
