file_name,telegram_type,station_code,data_id,announced,created,obs_kind,date,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,str_cloud,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,bulletin,wx
20180101_000000.002,0,RJFK,,,,0,20180101000000,-1,-1,-1,-1,330,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,5,-1,1,1023,RJFK 010000Z 33009KT 9999 FEW030 05/M01 Q1023 RMK 1CU030     A3021=,
20180101_010000.002,0,RJFK,,,,0,20180101010000,-1,-1,-1,-1,340,-1,11,-1,-1,310,10,,9999,0,0,1,FEW 35,1,6,-1,2,1023,RJFK 010100Z 34011KT 310V010 9999 FEW035 06/M02 Q1023 RMK     2SC035 A3023=,
20180101_020000.002,0,RJFK,,,,0,20180101020000,-1,-1,-1,-1,330,-1,13,-1,-1,-1,-1,,9999,0,0,1,FEW 35,1,7,-1,3,1023,RJFK 010200Z 33013KT 9999 FEW035 07/M03 Q1023 RMK 2SC035     A3021=,
20180101_030000.002,0,RJFK,,,,0,20180101030000,-1,-1,-1,-1,320,-1,18,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,7,-1,4,1022,RJFK 010300Z 32018KT 9999 FEW040 07/M04 Q1022 RMK 2SC040     A3020=,
20180101_040000.002,0,RJFK,,,,0,20180101040000,-1,-1,-1,-1,320,-1,16,-1,-1,290,350,,9999,0,0,1,FEW 40,1,8,-1,3,1021,RJFK 010400Z 32016KT 290V350 9999 FEW040 08/M03 Q1021 RMK     1SC040 A3017=,
20180101_050000.002,0,RJFK,,,,0,20180101050000,-1,-1,-1,-1,320,-1,13,-1,-1,290,350,,9999,0,0,1,FEW 40,1,8,-1,4,1021,RJFK 010500Z 32013KT 290V350 9999 FEW040 08/M04 Q1021 RMK     1SC040 A3017=,
20180101_060000.002,0,RJFK,,,,0,20180101060000,-1,-1,-1,-1,310,-1,13,-1,-1,280,350,,9999,0,0,1,FEW 40,1,8,-1,4,1022,RJFK 010600Z 31013KT 280V350 9999 FEW040 08/M04 Q1022 RMK     1SC040 A3018=,
20180101_070000.002,0,RJFK,,,,0,20180101070000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,,9999,0,0,1,FEW 45,1,7,-1,3,1022,RJFK 010700Z 33011KT 9999 FEW045 07/M03 Q1022 RMK 1SC045     A3018=,
20180101_080000.002,0,RJFK,,,,0,20180101080000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,5,-1,3,1022,RJFK 010800Z 33011KT 9999 FEW040 05/M03 Q1022 RMK 1SC040 A3018     VOLCANIC ASH CLOUD S=,
20180101_090000.002,0,RJFK,,,,0,20180101090000,-1,-1,-1,-1,310,-1,7,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,3,-1,3,1022,RJFK 010900Z 31007KT 9999 FEW030 03/M03 Q1022 RMK 1CU030     A3019=,
20180101_100000.002,0,RJFK,,,,0,20180101100000,-1,-1,-1,-1,300,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,3,-1,3,1023,RJFK 011000Z 30009KT 9999 FEW030 03/M03 Q1023 RMK 1CU030     A3021=,
20180101_110000.002,0,RJFK,,,,0,20180101110000,-1,-1,-1,-1,310,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,2,-1,3,1023,RJFK 011100Z 31009KT 9999 FEW030 02/M03 Q1023 RMK 1CU030     A3022=,
20180101_120000.002,0,RJFK,,,,0,20180101120000,-1,-1,-1,-1,310,-1,6,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,1,-1,4,1023,RJFK 011200Z 31006KT CAVOK 01/M04 Q1023 RMK A3023=,
20180101_210000.002,0,RJFK,,,,0,20180101210000,-1,-1,-1,-1,300,-1,7,-1,-1,-1,-1,CAVOK,-1,0,0,0,,-1,2,-1,7,1025,RJFK 012100Z 30007KT CAVOK M02/M07 Q1025 RMK A3027=,
20180101_220000.002,0,RJFK,,,,0,20180101220000,-1,-1,-1,-1,320,-1,7,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,0,-1,5,1025,RJFK 012200Z 32007KT CAVOK 00/M05 Q1025 RMK A3029=,
20180101_230000.002,0,RJFK,,,,0,20180101230000,-1,-1,-1,-1,330,-1,9,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,2,-1,5,1025,RJFK 012300Z 33009KT CAVOK 02/M05 Q1025 RMK A3028=,
20180102_000000.003,0,RJFK,,,,0,20180102000000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,4,-1,4,1026,RJFK 020000Z 32015KT CAVOK 04/M04 Q1026 RMK A3030=,
20180102_010000.003,0,RJFK,,,,0,20180102010000,-1,-1,-1,-1,360,-1,9,-1,-1,320,20,CAVOK,-1,0,0,0,,1,6,-1,5,1025,RJFK 020100Z 36009KT 320V020 CAVOK 06/M05 Q1025 RMK A3029     VOLCANIC ASH CLOUD S=,
20180102_020000.002,0,RJFK,,,,0,20180102020000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,7,-1,6,1025,RJFK 020200Z 33011KT CAVOK 07/M06 Q1025 RMK A3029=,
20180102_030000.002,0,RJFK,,,,0,20180102030000,-1,-1,-1,-1,10,-1,4,-1,-1,310,60,CAVOK,-1,0,0,0,,1,10,-1,5,1024,RJFK 020300Z 01004KT 310V060 CAVOK 10/M05 Q1024 RMK A3026=,
20180102_040000.002,0,RJFK,,,,0,20180102040000,-1,-1,-1,-1,360,-1,5,-1,-1,300,30,CAVOK,-1,0,0,0,,1,11,-1,8,1023,RJFK 020400Z 36005KT 300V030 CAVOK 11/M08 Q1023 RMK A3023=,
20180102_050000.002,0,RJFK,,,,0,20180102050000,-1,-1,-1,-1,310,-1,7,-1,-1,260,350,CAVOK,-1,0,0,0,,1,12,-1,9,1023,RJFK 020500Z 31007KT 260V350 CAVOK 12/M09 Q1023 RMK A3021=,
20180102_060000.002,0,RJFK,,,,0,20180102060000,-1,-1,-1,-1,320,-1,7,-1,-1,290,360,CAVOK,-1,0,0,0,,1,12,-1,8,1022,RJFK 020600Z 32007KT 290V360 CAVOK 12/M08 Q1022 RMK A3019=,
20180102_070000.002,0,RJFK,,,,0,20180102070000,-1,-1,-1,-1,310,-1,11,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,10,-1,7,1022,RJFK 020700Z 31011KT CAVOK 10/M07 Q1022 RMK A3019=,
20180102_080000.002,0,RJFK,,,,0,20180102080000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,8,-1,6,1023,RJFK 020800Z 33010KT CAVOK 08/M06 Q1023 RMK A3021=,
20180102_090000.002,0,RJFK,,,,0,20180102090000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,6,-1,7,1023,RJFK 020900Z 32015KT CAVOK 06/M07 Q1023 RMK A3023=,
20180102_100000.002,0,RJFK,,,,0,20180102100000,-1,-1,-1,-1,340,-1,11,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,6,-1,6,1023,RJFK 021000Z 34011KT CAVOK 06/M06 Q1023 RMK A3022=,
20180102_110000.002,0,RJFK,,,,0,20180102110000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,5,-1,6,1024,RJFK 021100Z 33008KT CAVOK 05/M06 Q1024 RMK A3024=,
20180102_120000.002,0,RJFK,,,,0,20180102120000,-1,-1,-1,-1,330,-1,3,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,5,-1,6,1024,RJFK 021200Z 33003KT CAVOK 05/M06 Q1024 RMK A3024=,
20180102_210000.002,0,RJFK,,,,0,20180102210000,-1,-1,-1,-1,300,-1,8,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,5,-1,1,1023,RJFK 022100Z 30008KT CAVOK 05/M01 Q1023 RMK A3022=,
20180102_220000.002,0,RJFK,,,,0,20180102220000,-1,-1,-1,-1,320,-1,7,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,4,-1,0,1024,RJFK 022200Z 32007KT CAVOK 04/M00 Q1024 RMK A3025=,
20180102_230000.002,0,RJFK,,,,0,20180102230000,-1,-1,-1,-1,320,-1,9,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,5,1,0,1024,RJFK 022300Z 32009KT CAVOK 05/00 Q1024 RMK A3025=,
20180103_000000.002,0,RJFK,,,,0,20180103000000,-1,-1,-1,-1,320,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 120,1,6,1,1,1024,RJFK 030000Z 32007KT 9999 FEW030 BKN120 06/01 Q1024 RMK 1CU030     5AC120 A3025=,
20180103_010000.002,0,RJFK,,,,0,20180103010000,-1,-1,-1,-1,330,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,8,1,1,1024,RJFK 030100Z 33009KT 9999 FEW030 08/01 Q1024 RMK 1CU030 A3025=,
20180103_020000.002,0,RJFK,,,,0,20180103020000,-1,-1,-1,-1,340,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,9,1,1,1024,RJFK 030200Z 34009KT 9999 FEW030 09/01 Q1024 RMK 2CU030 A3024=,
20180103_030000.003,0,RJFK,,,,0,20180103030000,-1,-1,-1,-1,320,-1,16,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,10,-1,1,1023,RJFK 030300Z 32016KT 9999 FEW030 10/M01 Q1023 RMK 1CU030     A3021=,
20180103_040000.002,0,RJFK,,,,0,20180103040000,-1,-1,-1,-1,330,-1,17,-1,-1,-1,-1,,9999,0,0,1,FEW 25,1,11,-1,4,1021,RJFK 030400Z 33017KT 9999 FEW025 11/M04 Q1021 RMK 1CU025     A3017=,
20180103_050000.002,0,RJFK,,,,0,20180103050000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,11,-1,3,1021,RJFK 030500Z 32015KT 9999 FEW030 11/M03 Q1021 RMK 1CU030     A3016=,
20180103_060000.002,0,RJFK,,,,0,20180103060000,-1,-1,-1,-1,330,-1,13,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,11,-1,3,1021,RJFK 030600Z 33013KT CAVOK 11/M03 Q1021 RMK A3016=,
20180103_070000.002,0,RJFK,,,,0,20180103070000,-1,-1,-1,-1,340,-1,10,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,9,-1,3,1021,RJFK 030700Z 34010KT CAVOK 09/M03 Q1021 RMK A3016 MOD TURB OBS     AT 0630Z OVER CELES BTN 6000FT AND 4000FT IN DES B763=,
20180103_080000.002,0,RJFK,,,,0,20180103080000,-1,-1,-1,-1,320,-1,9,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,7,-1,4,1021,RJFK 030800Z 32009KT CAVOK 07/M04 Q1021 RMK A3016=,
20180103_090000.002,0,RJFK,,,,0,20180103090000,-1,-1,-1,-1,310,-1,10,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,5,-1,4,1022,RJFK 030900Z 31010KT CAVOK 05/M04 Q1022 RMK A3020=,
20180103_100000.002,0,RJFK,,,,0,20180103100000,-1,-1,-1,-1,320,-1,9,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,4,-1,5,1023,RJFK 031000Z 32009KT CAVOK 04/M05 Q1023 RMK A3021=,
20180103_110000.002,0,RJFK,,,,0,20180103110000,-1,-1,-1,-1,330,-1,6,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,4,-1,5,1023,RJFK 031100Z 33006KT CAVOK 04/M05 Q1023 RMK A3021=,
20180103_120000.002,0,RJFK,,,,0,20180103120000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,2,-1,5,1023,RJFK 031200Z 33007KT CAVOK 02/M05 Q1023 RMK A3021=,
20180103_210000.003,0,RJFK,,,,0,20180103210000,-1,-1,-1,-1,340,-1,3,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,3,-1,4,1023,RJFK 032100Z 34003KT CAVOK 03/M04 Q1023 RMK A3022=,
20180103_220000.002,0,RJFK,,,,0,20180103220000,-1,-1,-1,-1,340,-1,3,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,3,-1,5,1023,RJFK 032200Z 34003KT CAVOK 03/M05 Q1023 RMK A3021=,
20180103_230000.002,0,RJFK,,,,0,20180103230000,-1,-1,-1,-1,110,-1,2,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 100,1,2,-1,4,1022,RJFK 032300Z 11002KT 9999 FEW050 BKN100 02/M04 Q1022 RMK     1SC050 7AC100 A3020=,
20180104_000000.002,0,RJFK,,,,0,20180104000000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 90,1,3,-1,4,1023,RJFK 040000Z VRB01KT 9999 FEW050 BKN090 03/M04 Q1023 RMK     1SC050 7AC090 A3022=,
20180104_010000.002,0,RJFK,,,,0,20180104010000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 100,1,4,-1,4,1023,RJFK 040100Z VRB02KT 9999 FEW050 BKN100 04/M04 Q1023 RMK     1SC050 7AC100 A3022=,
20180104_020000.002,0,RJFK,,,,0,20180104020000,-1,-1,-1,-1,10,-1,3,-1,-1,340,40,,9999,0,0,2,FEW 50   BKN 90,1,4,-1,3,1023,RJFK 040200Z 01003KT 340V040 9999 FEW050 BKN090 04/M03 Q1023     RMK 1SC050 7AC090 A3021=,
20180104_030000.002,0,RJFK,,,,0,20180104030000,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 80,1,5,-1,5,1022,RJFK 040300Z 01004KT 9999 FEW050 BKN080 05/M05 Q1022 RMK     1SC050 7AC080 A3018=,
20180104_040000.002,0,RJFK,,,,0,20180104040000,-1,-1,-1,-1,20,-1,4,-1,-1,340,50,,9999,0,0,2,FEW 50   BKN 70,1,6,-1,7,1020,RJFK 040400Z 02004KT 340V050 9999 FEW050 BKN070 06/M07 Q1020     RMK 1SC050 7AC070 A3014=,
20180104_050000.002,0,RJFK,,,,0,20180104050000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 70,1,7,-1,7,1020,RJFK 040500Z VRB02KT 9999 FEW050 BKN070 07/M07 Q1020 RMK     1SC050 7AC070 A3013=,
20180104_060000.003,0,RJFK,,,,0,20180104060000,-1,-1,-1,-1,110,-1,2,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,7,-1,7,1019,RJFK 040600Z 11002KT CAVOK 07/M07 Q1019 RMK 7AC080 A3012=,
20180104_070000.002,0,RJFK,,,,0,20180104070000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,7,-1,7,1020,RJFK 040700Z VRB01KT CAVOK 07/M07 Q1020 RMK 7AC080 A3013=,
20180104_080000.002,0,RJFK,,,,0,20180104080000,-1,-1,-1,-1,290,-1,2,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,6,-1,3,1020,RJFK 040800Z 29002KT CAVOK 06/M03 Q1020 RMK 7AC080 A3012=,
20180104_090000.002,0,RJFK,,,,0,20180104090000,-1,-1,-1,-1,270,-1,4,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 70,1,7,-1,2,1020,RJFK 040900Z 27004KT 9999 FEW050 BKN070 07/M02 Q1020 RMK     1SC050 7AC070 A3014=,
20180104_100000.002,0,RJFK,,,,0,20180104100000,-1,-1,-1,-1,20,-1,2,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN 70,1,5,-1,0,1020,RJFK 041000Z 02002KT 9999 FEW050 BKN070 05/M00 Q1020 RMK     2SC050 7AC070 A3014=,
20180104_110000.002,0,RJFK,,,,0,20180104110000,-1,-1,-1,-1,20,-1,2,-1,-1,-1,-1,,9999,0,1,2,FEW 50   BKN 130,1,5,1,0,1020,RJFK 041100Z 02002KT 9999 -RA FEW050 BKN130 05/00 Q1020 RMK     2SC050 6AC130 A3014=,- RA
20180104_120000.003,0,RJFK,,,,0,20180104120000,-1,-1,-1,-1,360,-1,2,-1,-1,-1,-1,,9999,0,1,2,FEW 50   BKN 110,1,4,1,0,1020,RJFK 041200Z 36002KT 9999 -RA FEW050 BKN110 04/00 Q1020 RMK     2SC050 6AC110 A3013=,- RA
20180104_210000.002,0,RJFK,,,,0,20180104210000,-1,-1,-1,-1,350,-1,6,-1,-1,-1,-1,,8000,0,1,3,FEW 12   SCT 20   BKN 30,1,3,1,3,1015,RJFK 042100Z 35006KT 8000 -SHRA FEW012 SCT020 BKN030 03/03     Q1015 RMK 1CU012 3CU020 7CU030 A2997=,- RA SH
20180104_220000.002,0,RJFK,,,,0,20180104220000,-1,-1,-1,-1,350,-1,5,-1,-1,-1,-1,,6000,0,1,3,FEW 15   SCT 30   BKN 40,1,3,1,3,1015,RJFK 042200Z 35005KT 6000 -SHRA FEW015 SCT030 BKN040 03/03     Q1015 RMK 2CU015 4CU030 6CU040 A2997=,- RA SH
20180104_230000.002,0,RJFK,,,,0,20180104230000,-1,-1,-1,-1,360,-1,6,-1,-1,-1,-1,,6000,0,1,3,FEW 10   SCT 25   BKN 35,1,4,1,4,1015,RJFK 042300Z 36006KT 6000 -SHRA FEW010 SCT025 BKN035 04/04     Q1015 RMK 2CU010 3CU025 5CU035 A3000=,- RA SH
20180105_000000.002,0,RJFK,,,,0,20180105000000,-1,-1,-1,-1,360,-1,5,-1,-1,-1,-1,,6000,0,1,3,FEW 10   SCT 20   BKN 60,1,4,1,4,1016,RJFK 050000Z 36005KT 6000 -RA FEW010 SCT020 BKN060 04/04 Q1016     RMK 2CU010 4CU020 5SC060 A3000=,- RA
20180105_010000.003,0,RJFK,,,,0,20180105010000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,6000,0,2,3,FEW 1   SCT 35   BKN 60,1,4,1,4,1016,RJFK 050100Z VRB02KT 6000 -RA BCFG FEW001 SCT035 BKN060 04/04     Q1016 RMK 1ST001 4CU035 6SC060 A3001 FG N-E=,- RA; BC FG
20180105_020000.002,0,RJFK,,,,0,20180105020000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,4000,1,3,3,FEW 1   SCT 2   BKN 60,1,5,1,5,1016,RJFK 050200Z VRB02KT 4000 R34/P2000N -RA BCFG BR FEW001 SCT002     BKN060 05/05 Q1016 RMK 1ST001 3ST002 6SC060 A3000 1500NE           FG N-E=,- RA; BC FG; BR
20180105_030000.002,0,RJFK,,,,0,20180105030000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,,5000,0,3,3,FEW 1   BKN 60   BKN 80,1,6,1,6,1014,RJFK 050300Z VRB01KT 5000 -RA BCFG BR FEW001 BKN060 BKN080     06/06 Q1014 RMK 1ST001 5SC060 7AC080 A2997 FG N-E=,- RA; BC FG; BR
20180105_040000.002,0,RJFK,,,,0,20180105040000,-1,-1,-1,-1,320,-1,8,-1,-1,-1,-1,,9999,0,1,3,FEW 1   SCT 15   BKN 60,1,8,1,6,1014,RJFK 050400Z 32008KT 9999 BCFG FEW001 SCT015 BKN060 08/06     Q1014 RMK 1ST001 3CU015 6SC060 A2995 5000SE FG SE-S=,BC FG
20180105_050000.002,0,RJFK,,,,0,20180105050000,-1,-1,-1,-1,320,-1,10,-1,-1,-1,-1,,9999,0,0,3,FEW 5   SCT 60   BKN 80,1,7,1,5,1013,RJFK 050500Z 32010KT 9999 FEW005 SCT060 BKN080 07/05 Q1013 RMK     1ST005 3SC060 6AC080 A2994=,
20180105_060000.002,0,RJFK,,,,0,20180105060000,-1,-1,-1,-1,320,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 15,1,8,1,4,1013,RJFK 050600Z 32012KT 9999 FEW015 08/04 Q1013 RMK 1CU015 A2994=,
20180105_070000.002,0,RJFK,,,,0,20180105070000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 15   SCT 50,1,7,1,3,1014,RJFK 050700Z 33012KT 9999 FEW015 SCT050 07/03 Q1014 RMK 1CU015     4SC050 A2995=,
20180105_080000.002,0,RJFK,,,,0,20180105080000,-1,-1,-1,-1,320,-1,12,-1,-1,-1,-1,,9999,0,0,3,FEW 15   SCT 50   BKN 130,1,6,1,2,1014,RJFK 050800Z 32012KT 9999 FEW015 SCT050 BKN130 06/02 Q1014 RMK     1CU015 3SC050 7AC130 A2995=,
20180105_090000.002,0,RJFK,,,,0,20180105090000,-1,-1,-1,-1,320,-1,10,-1,-1,-1,-1,,9999,0,0,3,FEW 15   BKN 40   BKN 130,1,6,1,2,1014,RJFK 050900Z 32010KT 9999 FEW015 BKN040 BKN130 06/02 Q1014 RMK     1CU015 6SC040 7AC130 A2996=,
20180105_100000.002,0,RJFK,,,,0,20180105100000,-1,-1,-1,-1,340,-1,6,-1,-1,-1,-1,,9999,0,0,3,FEW 15   BKN 35   BKN 130,1,5,1,3,1015,RJFK 051000Z 34006KT 9999 FEW015 BKN035 BKN130 05/03 Q1015 RMK     1CU015 6SC035 7AC130 A2998=,
20180105_110000.002,0,RJFK,,,,0,20180105110000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 15   BKN 35,1,6,1,2,1015,RJFK 051100Z 33007KT 9999 FEW015 BKN035 06/02 Q1015 RMK 1CU015     7SC035 A2999=,
20180105_120000.002,0,RJFK,,,,0,20180105120000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,,9999,0,0,3,FEW 15   SCT 30   BKN 35,1,6,1,2,1015,RJFK 051200Z 33008KT 9999 FEW015 SCT030 BKN035 06/02 Q1015 RMK     1CU015 4CU030 7SC035 A2999=,
20180105_210000.003,0,RJFK,,,,0,20180105210000,-1,-1,-1,-1,320,-1,6,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,2,-1,1,1016,RJFK 052100Z 32006KT 9999 FEW030 02/M01 Q1016 RMK 1CU030     A3002=,
20180105_220000.002,0,RJFK,,,,0,20180105220000,-1,-1,-1,-1,300,-1,4,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,2,-1,0,1017,RJFK 052200Z 30004KT 9999 FEW030 02/M00 Q1017 RMK 1CU030     A3005=,
20180105_230000.002,0,RJFK,,,,0,20180105230000,-1,-1,-1,-1,310,-1,5,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,3,-1,0,1018,RJFK 052300Z 31005KT 9999 FEW030 03/M00 Q1018 RMK 1CU030     A3006=,
20180106_000000.002,0,RJFK,,,,0,20180106000000,-1,-1,-1,-1,320,-1,5,-1,-1,270,360,,9999,0,0,1,FEW 30,1,5,-1,0,1018,RJFK 060000Z 32005KT 270V360 9999 FEW030 05/M00 Q1018 RMK     1CU030 A3007=,
20180106_010000.002,0,RJFK,,,,0,20180106010000,-1,-1,-1,-1,310,-1,10,-1,-1,-1,-1,,9999,0,0,1,FEW 25,1,7,-1,0,1019,RJFK 060100Z 31010KT 9999 FEW025 07/M00 Q1019 RMK 1CU025     A3009=,
20180106_020000.002,0,RJFK,,,,0,20180106020000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,8,-1,2,1018,RJFK 060200Z 32013KT 9999 FEW030 08/M02 Q1018 RMK 1CU030     A3008=,
20180106_030000.002,0,RJFK,,,,0,20180106030000,-1,-1,-1,-1,310,-1,9,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,9,-1,3,1018,RJFK 060300Z 31009KT 9999 FEW030 09/M03 Q1018 RMK 1CU030     A3006=,
20180106_040000.002,0,RJFK,,,,0,20180106040000,-1,-1,-1,-1,330,-1,11,-1,-1,290,360,,9999,0,0,1,FEW 30,1,10,-1,3,1017,RJFK 060400Z 33011KT 290V360 9999 FEW030 10/M03 Q1017 RMK     1CU030 A3004 VOLCANIC ASH CLOUD S=,
20180106_050000.002,0,RJFK,,,,0,20180106050000,-1,-1,-1,-1,310,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,10,-1,4,1016,RJFK 060500Z 31012KT 9999 FEW030 10/M04 Q1016 RMK 1CU030 A3002     VOLCANIC ASH CLOUD S=,
20180106_060000.002,0,RJFK,,,,0,20180106060000,-1,-1,-1,-1,310,-1,11,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,10,-1,3,1016,RJFK 060600Z 31011KT 9999 FEW030 10/M03 Q1016 RMK 1CU030 A3002     VOLCANIC ASH CLOUD S=,
20180106_070000.002,0,RJFK,,,,0,20180106070000,-1,-1,-1,-1,300,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,9,-1,3,1016,RJFK 060700Z 30012KT 9999 FEW030 09/M03 Q1016 RMK 1CU030     A3003=,
20180106_080000.002,0,RJFK,,,,0,20180106080000,-1,-1,-1,-1,310,-1,6,-1,-1,280,340,,9999,0,0,2,FEW 30   BKN -9999,1,7,-1,2,1017,RJFK 060800Z 31006KT 280V340 9999 FEW030 BKN/// 07/M02 Q1017     RMK 1CU030 A3006 VOLCANIC ASH CLOUD S=,
20180106_090000.002,0,RJFK,,,,0,20180106090000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,5,-1,1,1018,RJFK 060900Z 33007KT 9999 FEW030 BKN/// 05/M01 Q1018 RMK     1CU030 A3008 VOLCANIC ASH CLOUD S=,
20180106_100000.002,0,RJFK,,,,0,20180106100000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,4,-1,1,1019,RJFK 061000Z VRB02KT 9999 FEW030 BKN/// 04/M01 Q1019 RMK     1CU030 A3010=,
20180106_110000.002,0,RJFK,,,,0,20180106110000,-1,-1,-1,-1,340,-1,9,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,4,-1,1,1018,RJFK 061100Z 34009KT 9999 FEW030 BKN/// 04/M01 Q1018 RMK     1CU030 A3009=,
20180106_120000.002,0,RJFK,,,,0,20180106120000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,5,-1,3,1019,RJFK 061200Z 33008KT 9999 FEW030 BKN/// 05/M03 Q1019 RMK     1CU030 A3012=,
20180106_210000.002,0,RJFK,,,,0,20180106210000,-1,-1,-1,-1,360,-1,4,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,2,-1,2,1020,RJFK 062100Z 36004KT 9999 FEW030 BKN/// 02/M02 Q1020 RMK     1CU030 A3013=,
20180106_220000.002,0,RJFK,,,,0,20180106220000,-1,-1,-1,-1,10,-1,3,-1,-1,340,50,,9999,0,0,2,FEW 30   BKN -9999,1,2,-1,1,1020,RJFK 062200Z 01003KT 340V050 9999 FEW030 BKN/// 02/M01 Q1020     RMK 1CU030 A3014=,
20180106_230000.002,0,RJFK,,,,0,20180106230000,-1,-1,-1,-1,40,-1,3,-1,-1,-1,-1,,9999,0,0,3,FEW 30   SCT 100   BKN 150,1,2,-1,1,1020,RJFK 062300Z 04003KT 9999 FEW030 SCT100 BKN150 02/M01 Q1020     RMK 1CU030 3AC100 6AC150 A3015=,
